"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X1",2015,"Europe","Grey","Diesel","Manual",4,142076,80818,3698,"High"
"i3",2023,"Africa","Red","Diesel","Manual",4.9,1000,110201,2573,"Low"
"X3",2021,"South America","Grey","Petrol","Manual",2,69380,83402,1997,"Low"
"M5",2020,"Africa","White","Diesel","Automatic",4.5,81667,92537,2007,"Low"
"X5",2021,"Europe","White","Diesel","Automatic",3,60322,81369,5015,"High"
"i3",2018,"Africa","Blue","Diesel","Manual",4.1,168213,63819,5254,"High"
"X1",2016,"Europe","Silver","Electric","Manual",2.5,172294,64235,6338,"High"
"3 Series",2020,"Africa","Silver","Diesel","Manual",2.7,97225,81398,2618,"Low"
"X6",2012,"Europe","Black","Electric","Manual",1.6,215449,43994,6541,"High"
"X5",2022,"Europe","Blue","Petrol","Automatic",4.9,66369,96061,1472,"Low"
"i3",2021,"Asia","Black","Diesel","Manual",4.3,72875,86959,2879,"Low"
"X5",2011,"North America","Silver","Diesel","Manual",1.8,237997,43848,8297,"High"
"X1",2020,"Europe","Grey","Petrol","Automatic",5,92846,100295,1367,"Low"
"5 Series",2017,"North America","Blue","Hybrid","Automatic",3.6,99147,85341,3636,"High"
"X5",2019,"Asia","Black","Petrol","Manual",4.5,86037,94173,2634,"Low"
"X1",2019,"Europe","Black","Petrol","Manual",1.7,51696,91360,1677,"Low"
"M3",2019,"Africa","White","Hybrid","Manual",2.9,92307,87508,1606,"Low"
"i3",2017,"Middle East","Black","Hybrid","Manual",3.8,118267,74712,4446,"High"
"i3",2018,"Asia","Red","Petrol","Manual",1.9,135949,71523,4272,"High"
"i3",2021,"Europe","Grey","Hybrid","Automatic",3.2,70829,93599,3127,"Low"
"X6",2023,"Africa","Grey","Hybrid","Manual",3,59833,89623,3058,"Low"
"3 Series",2021,"Africa","Red","Electric","Automatic",2.3,33249,89176,3030,"Low"
"X6",2020,"Africa","Grey","Petrol","Automatic",2.6,101695,81877,3918,"High"
"5 Series",2019,"North America","White","Petrol","Manual",4.9,103481,82076,3744,"High"
"7 Series",2020,"North America","Silver","Hybrid","Automatic",2.5,110563,86459,4044,"High"
"i8",2014,"Asia","Grey","Petrol","Manual",2.2,139062,65528,5508,"High"
"i8",2022,"Middle East","Silver","Hybrid","Automatic",3.4,75118,87132,4807,"High"
"i8",2019,"Africa","Black","Diesel","Manual",3.8,93078,86701,1293,"Low"
"5 Series",2021,"South America","Red","Electric","Automatic",4,42900,109932,2137,"Low"
"3 Series",2016,"North America","Grey","Hybrid","Automatic",4.1,150497,72068,3990,"High"
"i8",2020,"South America","Red","Diesel","Manual",1.6,74933,75271,4391,"High"
"X6",2017,"South America","Grey","Petrol","Automatic",2.9,91593,88060,3344,"High"
"X5",2024,"Asia","Silver","Diesel","Manual",4.2,14987,100552,1710,"Low"
"X3",2014,"Middle East","White","Petrol","Automatic",4.7,197613,69090,5309,"High"
"7 Series",2019,"North America","Silver","Electric","Automatic",3.6,91037,84950,2636,"Low"
"X3",2022,"South America","Silver","Hybrid","Automatic",1.7,63346,88232,3539,"High"
"i8",2018,"South America","Red","Hybrid","Manual",2.9,94470,87628,2721,"Low"
"X1",2021,"Asia","Blue","Diesel","Automatic",1.8,57226,79289,2354,"Low"
"7 Series",2014,"North America","White","Diesel","Manual",4.1,178180,61857,3896,"High"
"i8",2018,"Europe","Blue","Electric","Manual",1.7,100238,64958,7011,"High"
"3 Series",2022,"Europe","Blue","Diesel","Manual",2.2,78115,85903,3347,"High"
"5 Series",2023,"Middle East","Blue","Electric","Automatic",3,25491,100562,2738,"Low"
"M3",2015,"Middle East","White","Petrol","Manual",3.1,158682,70309,5217,"High"
"X5",2018,"Africa","Blue","Hybrid","Manual",2.9,93178,86977,3351,"High"
"3 Series",2022,"North America","Blue","Petrol","Automatic",3.1,46375,98348,3520,"High"
"i3",2022,"South America","Grey","Petrol","Automatic",4,57992,92298,4643,"High"
"X6",2023,"North America","Blue","Petrol","Automatic",2.8,39036,91672,2360,"Low"
"3 Series",2013,"South America","Silver","Electric","Manual",3.4,223002,51161,7497,"High"
"5 Series",2017,"Middle East","Grey","Electric","Manual",2.6,139417,66345,5029,"High"
"i8",2022,"Asia","White","Hybrid","Manual",2.7,73961,76226,3965,"High"
"X1",2024,"North America","Red","Hybrid","Manual",3.6,11587,106081,573,"Low"
"X3",2023,"Europe","Red","Electric","Manual",3.2,13796,101629,1904,"Low"
"X6",2015,"South America","Red","Petrol","Manual",4,180357,69407,4493,"High"
"X1",2015,"Middle East","Silver","Hybrid","Automatic",3.5,159062,79162,4515,"High"
"M5",2023,"South America","Silver","Diesel","Manual",4.3,8729,97401,946,"Low"
"i8",2020,"Africa","Silver","Petrol","Manual",3.1,79124,92422,370,"Low"
"X1",2016,"Europe","Silver","Diesel","Manual",3.2,131524,69084,5646,"High"
"3 Series",2019,"North America","White","Hybrid","Manual",3.8,73196,88371,1648,"Low"
"7 Series",2014,"South America","Black","Electric","Manual",2.3,166011,61318,5266,"High"
"X5",2021,"Europe","Silver","Diesel","Manual",2.9,51994,93892,2166,"Low"
"M5",2024,"Europe","Black","Petrol","Automatic",3.7,1000,95747,2462,"Low"
"X5",2024,"Africa","Black","Electric","Manual",1.6,18726,92783,2417,"Low"
"i3",2018,"North America","Black","Hybrid","Automatic",3,138515,66982,4028,"High"
"X6",2012,"Africa","Red","Hybrid","Automatic",3.6,194584,51956,4817,"High"
"7 Series",2016,"Europe","Black","Diesel","Manual",4.9,155506,78523,4511,"High"
"M3",2023,"Middle East","Black","Diesel","Automatic",4.6,59423,102583,846,"Low"
"M5",2014,"Africa","Red","Petrol","Automatic",2.5,159146,63522,6424,"High"
"i3",2024,"Asia","White","Hybrid","Manual",3.3,1000,105846,2148,"Low"
"M5",2022,"Middle East","Red","Diesel","Manual",1.7,17333,95634,2356,"Low"
"X1",2012,"South America","Black","Petrol","Automatic",2.3,215798,66599,3449,"High"
"i3",2018,"Africa","White","Hybrid","Automatic",4.2,77166,84205,3193,"Low"
"M5",2017,"Asia","White","Petrol","Automatic",1.9,176733,63423,5569,"High"
"X5",2015,"Africa","White","Hybrid","Automatic",2.4,153930,70480,3963,"High"
"3 Series",2023,"South America","Blue","Electric","Automatic",4.8,11647,110345,1586,"Low"
"X1",2021,"North America","Black","Diesel","Manual",4.4,71090,77934,5041,"High"
"M3",2020,"South America","Grey","Hybrid","Manual",4.2,79092,93218,4247,"High"
"X3",2023,"South America","Silver","Petrol","Manual",4.5,41558,96435,3279,"Low"
"X6",2024,"South America","White","Electric","Manual",4.1,17869,97613,2690,"Low"
"X5",2024,"Europe","Silver","Electric","Automatic",1.9,9841,98078,2081,"Low"
"X5",2024,"South America","Black","Hybrid","Manual",3.3,40192,91850,3408,"High"
"X3",2020,"Asia","Grey","Petrol","Automatic",3.1,79297,81169,3888,"High"
"X6",2024,"South America","Grey","Diesel","Manual",2.6,48765,92677,690,"Low"
"i3",2021,"Asia","White","Petrol","Manual",4.4,76419,95051,2909,"Low"
"5 Series",2022,"Africa","Grey","Electric","Manual",3.1,29564,96944,534,"Low"
"5 Series",2020,"Asia","White","Electric","Manual",1.7,82620,71330,6726,"High"
"i8",2022,"South America","White","Hybrid","Automatic",2.5,47167,91490,2054,"Low"
"i3",2015,"Europe","Black","Hybrid","Automatic",2.3,152998,66547,4976,"High"
"7 Series",2024,"Europe","Grey","Diesel","Manual",4.6,14562,98827,2624,"Low"
"7 Series",2019,"Africa","Red","Diesel","Manual",3.8,107610,74004,4876,"High"
"X3",2022,"Asia","Grey","Diesel","Manual",3.5,51931,85655,2066,"Low"
"X6",2023,"Europe","White","Hybrid","Automatic",3.3,62947,80155,3462,"High"
"X5",2023,"South America","Grey","Petrol","Manual",3.8,22717,97304,2262,"Low"
"i8",2020,"Middle East","Silver","Electric","Automatic",4.1,62695,87520,3568,"High"
"X1",2013,"Africa","Silver","Hybrid","Automatic",3.4,196439,67058,4169,"High"
"i8",2019,"Africa","Black","Diesel","Manual",4.8,113175,87049,4358,"High"
"X3",2017,"Middle East","Silver","Hybrid","Automatic",4.9,113984,80502,2295,"Low"
"3 Series",2023,"Africa","Red","Electric","Automatic",5,56161,103353,2403,"Low"
"X3",2022,"North America","Silver","Petrol","Manual",3.8,31284,94241,3936,"High"
"3 Series",2017,"Middle East","Red","Petrol","Automatic",4.8,95648,88882,1754,"Low"
"M3",2013,"North America","Red","Hybrid","Automatic",2.9,175690,63642,5398,"High"
"X6",2022,"North America","Black","Diesel","Automatic",4.5,24607,100124,2237,"Low"
"i8",2016,"Middle East","White","Diesel","Manual",4.7,120948,74556,2486,"Low"
"X6",2021,"Asia","Red","Diesel","Manual",4.7,79090,87854,5200,"High"
"5 Series",2022,"Africa","Black","Diesel","Automatic",4.4,39423,103890,334,"Low"
"M3",2019,"Middle East","White","Hybrid","Manual",2.9,86302,79245,2771,"Low"
"M5",2015,"Middle East","White","Hybrid","Automatic",2.1,170107,60716,5160,"High"
"7 Series",2015,"Africa","Blue","Diesel","Automatic",2.7,129578,69684,2471,"Low"
"5 Series",2021,"South America","Black","Diesel","Automatic",4.2,55317,88347,3398,"High"
"5 Series",2020,"North America","Blue","Hybrid","Manual",2.3,91195,72631,4947,"High"
"3 Series",2022,"Middle East","Silver","Hybrid","Automatic",3.2,58870,99858,2557,"Low"
"i3",2022,"Middle East","Red","Diesel","Manual",3.5,53379,90789,3192,"Low"
"i3",2022,"North America","Red","Electric","Automatic",3.6,55322,92308,2665,"Low"
"3 Series",2023,"South America","Red","Hybrid","Manual",4.8,32098,93678,3394,"High"
"M3",2016,"Middle East","Grey","Petrol","Manual",3.8,144573,62824,5846,"High"
"X5",2012,"Africa","Black","Diesel","Automatic",4.3,178103,63584,2884,"Low"
"M5",2014,"North America","Silver","Diesel","Manual",3.5,181144,61982,3221,"Low"
"5 Series",2011,"Europe","Black","Electric","Automatic",4.4,187672,58055,3993,"High"
"5 Series",2017,"South America","Red","Petrol","Manual",2.4,94013,73010,4139,"High"
"X1",2024,"Africa","Blue","Hybrid","Automatic",2.2,21705,95380,2411,"Low"
"M3",2024,"North America","Silver","Hybrid","Manual",4.7,1000,110455,2072,"Low"
"i3",2020,"South America","Red","Diesel","Manual",3.9,54867,90977,5823,"High"
"i8",2013,"Europe","Grey","Electric","Automatic",3.9,192267,67177,4047,"High"
"M3",2016,"Europe","Red","Electric","Automatic",3.1,144456,77036,3166,"Low"
"M3",2015,"South America","Grey","Diesel","Automatic",2.8,155748,68580,4261,"High"
"5 Series",2015,"South America","Blue","Diesel","Manual",3.4,141623,72381,4560,"High"
"X6",2011,"Asia","Black","Electric","Manual",1.9,206102,51858,4831,"High"
"X3",2018,"Europe","Red","Electric","Automatic",3.1,133944,76812,3354,"High"
"X3",2015,"South America","Blue","Diesel","Automatic",3.1,163554,67362,3619,"High"
"i8",2022,"North America","Blue","Hybrid","Automatic",3.4,28174,95677,1990,"Low"
"7 Series",2012,"South America","Grey","Diesel","Manual",3.7,220172,57444,5022,"High"
"3 Series",2020,"Middle East","Grey","Diesel","Manual",4.9,89245,77271,4154,"High"
"i8",2020,"Africa","White","Petrol","Manual",3.8,58254,92605,3430,"High"
"X6",2020,"Africa","Black","Hybrid","Manual",4.6,96359,85667,2269,"Low"
"i8",2018,"South America","Grey","Diesel","Automatic",3.4,99741,80669,3567,"High"
"X1",2014,"Africa","Red","Electric","Automatic",3.7,160267,57131,5888,"High"
"5 Series",2017,"Africa","Grey","Petrol","Manual",1.7,128249,77501,4646,"High"
"M5",2023,"South America","Blue","Petrol","Manual",2,13450,98987,2153,"Low"
"i8",2018,"Middle East","Black","Hybrid","Manual",3.5,102139,72762,3841,"High"
"M5",2012,"Africa","Blue","Petrol","Automatic",2.9,198979,50908,6086,"High"
"3 Series",2020,"Africa","Silver","Hybrid","Manual",4.3,91376,77267,2991,"Low"
"7 Series",2015,"South America","Blue","Hybrid","Automatic",3.4,147665,62308,4856,"High"
"X3",2022,"South America","Red","Diesel","Automatic",4.6,31953,105420,2835,"Low"
"X1",2021,"Asia","Grey","Electric","Automatic",4.9,65371,102546,2581,"Low"
"X5",2024,"Africa","Silver","Diesel","Manual",2,15217,90987,1136,"Low"
"X1",2019,"Asia","Black","Electric","Manual",2.9,110544,74048,4451,"High"
"X6",2020,"Middle East","White","Electric","Manual",3.8,81812,82974,4227,"High"
"M5",2022,"Middle East","Grey","Petrol","Automatic",2.6,65732,92534,3268,"Low"
"5 Series",2024,"Middle East","Silver","Petrol","Automatic",2.4,17134,100932,1794,"Low"
"M5",2017,"Asia","Grey","Hybrid","Automatic",4.3,116694,80334,4344,"High"
"i3",2022,"Europe","Grey","Diesel","Automatic",4.9,44686,101131,1449,"Low"
"i3",2021,"Middle East","Black","Electric","Manual",4.2,91025,83051,4313,"High"
"7 Series",2022,"North America","Black","Hybrid","Manual",3.3,40207,88111,3323,"High"
"X6",2021,"South America","Blue","Petrol","Manual",3,95830,83225,3272,"Low"
"X5",2018,"Europe","Blue","Petrol","Manual",3.4,117627,79969,5624,"High"
"i8",2015,"South America","Red","Petrol","Automatic",3.1,164125,76045,2557,"Low"
"X3",2024,"South America","Red","Hybrid","Automatic",3.3,20906,95059,2923,"Low"
"X3",2016,"Middle East","Grey","Hybrid","Automatic",2.2,145003,68762,4513,"High"
"X3",2024,"Europe","Red","Electric","Manual",4.7,16409,105472,100,"Low"
"i8",2013,"North America","Red","Diesel","Automatic",4.1,174114,71367,2705,"Low"
"3 Series",2018,"South America","Black","Hybrid","Manual",3.9,102443,79608,4166,"High"
"X6",2019,"Africa","White","Diesel","Manual",4.8,77242,85997,3478,"High"
"X5",2024,"Europe","Blue","Hybrid","Manual",2.5,21238,93140,2416,"Low"
"i3",2023,"Europe","Red","Petrol","Automatic",1.8,31800,84509,2481,"Low"
"3 Series",2022,"North America","Red","Electric","Automatic",4.4,62641,103202,2088,"Low"
"X1",2017,"Africa","Black","Diesel","Automatic",5,139594,94365,1512,"Low"
"X5",2020,"Europe","Blue","Petrol","Manual",3.5,55767,95853,3018,"Low"
"3 Series",2015,"South America","Silver","Diesel","Automatic",1.7,177999,63117,4355,"High"
"3 Series",2024,"North America","White","Hybrid","Automatic",4.2,35886,101417,2707,"Low"
"5 Series",2016,"North America","White","Electric","Manual",1.8,167216,58988,4331,"High"
"7 Series",2017,"Asia","Black","Electric","Manual",3.4,129817,69829,5085,"High"
"X3",2013,"Africa","Black","Hybrid","Automatic",2.5,201250,61589,5063,"High"
"X6",2016,"Europe","Black","Petrol","Manual",4.7,181627,58584,3420,"High"
"M3",2024,"Africa","White","Hybrid","Automatic",3.1,16917,98341,3805,"High"
"i8",2024,"Middle East","Red","Electric","Automatic",4.6,31663,104482,100,"Low"
"i8",2020,"North America","Silver","Diesel","Automatic",2.5,65349,91443,3484,"High"
"7 Series",2021,"Europe","Silver","Hybrid","Manual",2.9,100975,75072,3776,"High"
"M3",2022,"Africa","Silver","Hybrid","Manual",4.8,35905,102354,1203,"Low"
"7 Series",2019,"North America","Grey","Electric","Automatic",2.2,71048,78029,2835,"Low"
"7 Series",2017,"Africa","Silver","Diesel","Manual",3.5,128723,68369,5078,"High"
"i8",2020,"North America","White","Petrol","Automatic",2.9,84078,84229,4294,"High"
"7 Series",2015,"Middle East","Silver","Hybrid","Automatic",4.2,155599,78137,4527,"High"
"7 Series",2013,"Africa","Red","Electric","Automatic",2,198729,60267,5350,"High"
"X3",2024,"Africa","Black","Electric","Automatic",3,19680,105305,2312,"Low"
"7 Series",2024,"North America","Grey","Electric","Automatic",3.9,21784,101697,823,"Low"
"M5",2015,"Africa","Grey","Hybrid","Manual",2.9,156861,69946,3190,"Low"
"7 Series",2012,"North America","White","Petrol","Manual",1.7,227633,52889,4354,"High"
"X6",2018,"Africa","White","Electric","Automatic",4,124124,85357,2038,"Low"
"i8",2024,"Africa","Black","Hybrid","Automatic",3.3,1000,103492,269,"Low"
"X5",2016,"North America","Grey","Diesel","Automatic",1.5,134804,69836,4771,"High"
"3 Series",2022,"South America","Silver","Electric","Manual",3.6,49529,87878,4971,"High"
"i3",2020,"Asia","Black","Petrol","Automatic",4.7,83276,88680,3950,"High"
"X3",2012,"South America","Red","Electric","Automatic",1.9,224213,54145,6398,"High"
"X6",2023,"Europe","Silver","Hybrid","Manual",3.6,23005,94679,4172,"High"
"X6",2022,"Africa","Grey","Petrol","Automatic",4.1,46913,95878,2241,"Low"
"M3",2023,"North America","Red","Electric","Automatic",1.7,12009,94439,1846,"Low"
"X6",2013,"North America","White","Electric","Automatic",1.6,189210,53454,5797,"High"
"X5",2017,"Africa","Grey","Diesel","Automatic",3.1,125541,78054,2937,"Low"
"X5",2022,"Middle East","White","Hybrid","Automatic",4.3,53061,99964,1602,"Low"
"X1",2013,"Asia","Grey","Diesel","Automatic",2.1,174091,59227,5669,"High"
"i3",2015,"Asia","Grey","Electric","Manual",4.4,192325,68398,5197,"High"
"X5",2016,"Middle East","Red","Electric","Manual",3.8,141427,72617,3000,"Low"
"X5",2023,"Middle East","Red","Hybrid","Manual",2.7,35048,81418,4716,"High"
"X5",2020,"Africa","White","Petrol","Manual",3.3,82698,79773,2609,"Low"
"M5",2021,"South America","Silver","Diesel","Manual",4.9,76942,90329,2855,"Low"
"3 Series",2021,"Asia","Blue","Electric","Automatic",2.3,103516,86223,3187,"Low"
"i8",2020,"Middle East","Grey","Electric","Automatic",3.2,68194,92655,2098,"Low"
"i3",2011,"Middle East","Grey","Diesel","Manual",3.7,192273,58781,5700,"High"
"X5",2016,"Asia","Red","Electric","Automatic",2,166338,66357,4266,"High"
"3 Series",2021,"North America","Blue","Electric","Automatic",1.7,68091,81607,3951,"High"
"X3",2020,"North America","Red","Electric","Automatic",1.5,110397,75587,3500,"High"
"M5",2014,"Africa","Blue","Petrol","Automatic",2.6,160419,58793,3458,"High"
"5 Series",2023,"Africa","Grey","Diesel","Manual",1.8,36951,91845,2904,"Low"
"X1",2017,"North America","Silver","Diesel","Manual",4.3,117601,76809,3529,"High"
"5 Series",2019,"Europe","Red","Electric","Automatic",5,59625,94241,1742,"Low"
"3 Series",2019,"Europe","Silver","Electric","Automatic",1.7,103724,77627,4612,"High"
"i8",2024,"Europe","Red","Diesel","Manual",3,39444,87462,3210,"Low"
"X6",2023,"Asia","Red","Hybrid","Manual",1.6,36899,82923,2820,"Low"
"X3",2023,"Europe","Red","Electric","Automatic",2,45410,85932,2724,"Low"
"X5",2019,"North America","Black","Petrol","Automatic",2.6,112966,85979,2686,"Low"
"X6",2018,"North America","Silver","Hybrid","Manual",2.9,131276,71655,4581,"High"
"5 Series",2023,"Africa","White","Electric","Automatic",4.8,27120,106393,1010,"Low"
"X6",2019,"Asia","White","Hybrid","Automatic",2.9,80240,87604,2214,"Low"
"M5",2020,"North America","Black","Electric","Automatic",3.2,85499,90103,1505,"Low"
"X3",2017,"Europe","Silver","Electric","Automatic",2.4,107800,76231,4771,"High"
"X5",2018,"Middle East","Silver","Hybrid","Automatic",1.5,114985,53445,6253,"High"
"i3",2012,"Europe","Silver","Hybrid","Manual",4.6,168564,60968,4999,"High"
"X1",2019,"Africa","Grey","Diesel","Automatic",1.8,142904,68887,2566,"Low"
"M3",2021,"Africa","Black","Hybrid","Automatic",4.9,66784,99897,225,"Low"
"3 Series",2016,"Africa","White","Electric","Manual",2,142001,62462,6397,"High"
"i8",2016,"Middle East","Grey","Diesel","Automatic",3.6,120438,78734,4971,"High"
"M5",2024,"Europe","Grey","Hybrid","Automatic",5,25990,106751,100,"Low"
"X5",2012,"Europe","Black","Electric","Automatic",2,197169,54735,8512,"High"
"3 Series",2016,"South America","Red","Hybrid","Automatic",3,111079,77802,4856,"High"
"M3",2022,"South America","White","Diesel","Automatic",4.2,11719,103479,1081,"Low"
"X3",2012,"Asia","Silver","Diesel","Automatic",1.6,174892,57261,5929,"High"
"7 Series",2022,"Middle East","Red","Petrol","Manual",3.9,25030,98661,2880,"Low"
"7 Series",2024,"Africa","Black","Electric","Manual",1.8,46415,85460,2624,"Low"
"X1",2022,"South America","Blue","Hybrid","Manual",2.3,11321,99095,2637,"Low"
