"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X1",2020,"Europe","Grey","Diesel","Manual",4,66307,88781,3277,"Low"
"i3",2020,"Africa","Red","Diesel","Manual",4.9,48062,97268,2761,"Low"
"X3",2014,"South America","Grey","Petrol","Manual",2,187770,49460,4537,"High"
"M5",2020,"Africa","White","Diesel","Automatic",4.5,122055,88068,2721,"Low"
"X5",2016,"Europe","White","Diesel","Automatic",3,171430,70345,3549,"High"
"i3",2017,"Africa","Blue","Diesel","Manual",4.1,97081,78593,2638,"Low"
"X1",2020,"Europe","Silver","Electric","Manual",2.5,75575,80635,5893,"High"
"3 Series",2020,"Africa","Silver","Diesel","Manual",2.7,88128,74630,3582,"High"
"X6",2017,"Europe","Black","Electric","Manual",1.6,86986,68947,5065,"High"
"X5",2023,"Europe","Blue","Petrol","Automatic",4.9,36227,106010,1972,"Low"
"i3",2020,"Asia","Black","Diesel","Manual",4.3,81154,89999,2774,"Low"
"X5",2019,"North America","Silver","Diesel","Manual",1.8,70137,80959,2536,"Low"
"X1",2018,"Europe","Grey","Petrol","Automatic",5,99412,89697,2919,"Low"
"5 Series",2018,"North America","Blue","Hybrid","Automatic",3.6,140705,90077,4450,"High"
"X5",2017,"Asia","Black","Petrol","Manual",4.5,86843,88803,1600,"Low"
"X1",2023,"Europe","Black","Petrol","Manual",1.7,30403,86974,2766,"Low"
"M3",2022,"Africa","White","Hybrid","Manual",2.9,45070,79105,2904,"Low"
"i3",2022,"Middle East","Black","Hybrid","Manual",3.8,70825,94869,2777,"Low"
"i3",2024,"Asia","Red","Petrol","Manual",1.9,27975,92774,2506,"Low"
"i3",2024,"Europe","Grey","Hybrid","Automatic",3.2,23098,88795,2039,"Low"
"X6",2023,"Africa","Grey","Hybrid","Manual",3,21182,88770,2331,"Low"
"3 Series",2024,"Africa","Red","Electric","Automatic",2.3,9363,96816,2352,"Low"
"X6",2019,"Africa","Grey","Petrol","Automatic",2.6,62512,80508,2203,"Low"
"5 Series",2024,"North America","White","Petrol","Manual",4.9,31017,100703,1468,"Low"
"7 Series",2019,"North America","Silver","Hybrid","Automatic",2.5,82282,83539,3437,"High"
"i8",2012,"Asia","Grey","Petrol","Manual",2.2,198489,53245,5160,"High"
"i8",2022,"Middle East","Silver","Hybrid","Automatic",3.4,94631,92380,3360,"High"
"i8",2016,"Africa","Black","Diesel","Manual",3.8,161272,68782,5410,"High"
"5 Series",2017,"South America","Red","Electric","Automatic",4,143749,71757,4335,"High"
"3 Series",2024,"North America","Grey","Hybrid","Automatic",4.1,1000,102242,2284,"Low"
"i8",2022,"South America","Red","Diesel","Manual",1.6,43696,81214,2625,"Low"
"X6",2019,"South America","Grey","Petrol","Automatic",2.9,100026,79858,3939,"High"
"X5",2024,"Asia","Silver","Diesel","Manual",4.2,2118,104405,2756,"Low"
"X3",2024,"Middle East","White","Petrol","Automatic",4.7,1000,115578,243,"Low"
"7 Series",2017,"North America","Silver","Electric","Automatic",3.6,138303,65879,5071,"High"
"X3",2014,"South America","Silver","Hybrid","Automatic",1.7,183495,68050,5395,"High"
"i8",2023,"South America","Red","Hybrid","Manual",2.9,54833,93792,2164,"Low"
"X1",2020,"Asia","Blue","Diesel","Automatic",1.8,41787,90703,997,"Low"
"7 Series",2023,"North America","White","Diesel","Manual",4.1,37340,88992,1953,"Low"
"i8",2021,"Europe","Blue","Electric","Manual",1.7,86374,71772,4361,"High"
"3 Series",2015,"Europe","Blue","Diesel","Manual",2.2,196153,54436,6755,"High"
"5 Series",2021,"Middle East","Blue","Electric","Automatic",3,55572,84894,3540,"High"
"M3",2022,"Middle East","White","Petrol","Manual",3.1,69510,90350,2459,"Low"
"X5",2021,"Africa","Blue","Hybrid","Manual",2.9,51962,81348,3229,"Low"
"3 Series",2020,"North America","Blue","Petrol","Automatic",3.1,54328,90403,2864,"Low"
"i3",2020,"South America","Grey","Petrol","Automatic",4,49179,92270,5555,"High"
"X6",2023,"North America","Blue","Petrol","Automatic",2.8,31846,85310,1190,"Low"
"3 Series",2017,"South America","Silver","Electric","Manual",3.4,122535,73620,5673,"High"
"5 Series",2020,"Middle East","Grey","Electric","Manual",2.6,95387,81438,5211,"High"
"i8",2023,"Asia","White","Hybrid","Manual",2.7,54050,82346,3878,"High"
"X1",2019,"North America","Red","Hybrid","Manual",3.6,82257,83341,4044,"High"
"X3",2016,"Europe","Red","Electric","Manual",3.2,142140,67044,4900,"High"
"X6",2020,"South America","Red","Petrol","Manual",4,67222,88857,2925,"Low"
"X1",2022,"Middle East","Silver","Hybrid","Automatic",3.5,19396,92969,4513,"High"
"M5",2019,"South America","Silver","Diesel","Manual",4.3,87039,89921,1835,"Low"
"i8",2018,"Africa","Silver","Petrol","Manual",3.1,132866,71741,4807,"High"
"X1",2024,"Europe","Silver","Diesel","Manual",3.2,8653,100134,100,"Low"
"3 Series",2024,"North America","White","Hybrid","Manual",3.8,1000,99414,337,"Low"
"7 Series",2018,"South America","Black","Electric","Manual",2.3,102118,82026,4427,"High"
"X5",2023,"Europe","Silver","Diesel","Manual",2.9,59911,83352,2578,"Low"
"M5",2023,"Europe","Black","Petrol","Automatic",3.7,15562,109509,246,"Low"
"X5",2024,"Africa","Black","Electric","Manual",1.6,39849,90999,1093,"Low"
"i3",2020,"North America","Black","Hybrid","Automatic",3,75592,91644,4595,"High"
"X6",2012,"Africa","Red","Hybrid","Automatic",3.6,189316,58095,4887,"High"
"7 Series",2020,"Europe","Black","Diesel","Manual",4.9,19601,102247,1266,"Low"
"M3",2022,"Middle East","Black","Diesel","Automatic",4.6,26110,109901,100,"Low"
"M5",2023,"Africa","Red","Petrol","Automatic",2.5,13010,97370,3194,"Low"
"i3",2020,"Asia","White","Hybrid","Manual",3.3,58672,87393,3163,"Low"
"M5",2024,"Middle East","Red","Diesel","Manual",1.7,32286,94441,3135,"Low"
"X1",2020,"South America","Black","Petrol","Automatic",2.3,87473,77182,4595,"High"
"i3",2017,"Africa","White","Hybrid","Automatic",4.2,104985,78556,4108,"High"
"M5",2018,"Asia","White","Petrol","Automatic",1.9,117213,77952,4920,"High"
"X5",2023,"Africa","White","Hybrid","Automatic",2.4,41714,93229,3772,"High"
"3 Series",2022,"South America","Blue","Electric","Automatic",4.8,58919,95278,2856,"Low"
"X1",2024,"North America","Black","Diesel","Manual",4.4,1000,102084,2832,"Low"
"M3",2012,"South America","Grey","Hybrid","Manual",4.2,188434,63116,3877,"High"
"X3",2020,"South America","Silver","Petrol","Manual",4.5,66152,88592,4600,"High"
"X6",2018,"South America","White","Electric","Manual",4.1,107932,95983,1749,"Low"
"X5",2024,"Europe","Silver","Electric","Automatic",1.9,22231,90148,3233,"Low"
"X5",2014,"South America","Black","Hybrid","Manual",3.3,164712,64741,3194,"Low"
"X3",2020,"Asia","Grey","Petrol","Automatic",3.1,92172,85091,3415,"High"
"X6",2020,"South America","Grey","Diesel","Manual",2.6,62504,84232,4829,"High"
"i3",2019,"Asia","White","Petrol","Manual",4.4,92574,85353,2580,"Low"
"5 Series",2013,"Africa","Grey","Electric","Manual",3.1,214265,58557,6503,"High"
"5 Series",2020,"Asia","White","Electric","Manual",1.7,73201,85048,3705,"High"
"i8",2023,"South America","White","Hybrid","Automatic",2.5,3488,98923,2688,"Low"
"i3",2016,"Europe","Black","Hybrid","Automatic",2.3,136237,71229,3782,"High"
"7 Series",2014,"Europe","Grey","Diesel","Manual",4.6,195311,62640,4826,"High"
"7 Series",2016,"Africa","Red","Diesel","Manual",3.8,128134,75128,3717,"High"
"X3",2015,"Asia","Grey","Diesel","Manual",3.5,136423,69274,4540,"High"
"X6",2021,"Europe","White","Hybrid","Automatic",3.3,63952,83689,1828,"Low"
"X5",2024,"South America","Grey","Petrol","Manual",3.8,2945,106294,182,"Low"
"i8",2021,"Middle East","Silver","Electric","Automatic",4.1,44215,99725,2734,"Low"
"X1",2023,"Africa","Silver","Hybrid","Automatic",3.4,35406,102994,3188,"Low"
"i8",2024,"Africa","Black","Diesel","Manual",4.8,5169,104096,1050,"Low"
"X3",2016,"Middle East","Silver","Hybrid","Automatic",4.9,134462,80162,2854,"Low"
"3 Series",2016,"Africa","Red","Electric","Automatic",5,107252,82127,3483,"High"
"X3",2016,"North America","Silver","Petrol","Manual",3.8,178583,77100,3828,"High"
"3 Series",2015,"Middle East","Red","Petrol","Automatic",4.8,168920,81145,2781,"Low"
"M3",2023,"North America","Red","Hybrid","Automatic",2.9,53480,100075,2884,"Low"
"X6",2023,"North America","Black","Diesel","Automatic",4.5,21945,118360,272,"Low"
"i8",2016,"Middle East","White","Diesel","Manual",4.7,156047,72493,3783,"High"
"X6",2016,"Asia","Red","Diesel","Manual",4.7,135330,79050,1949,"Low"
"5 Series",2023,"Africa","Black","Diesel","Automatic",4.4,35956,104808,1173,"Low"
"M3",2019,"Middle East","White","Hybrid","Manual",2.9,107060,76381,4545,"High"
"M5",2024,"Middle East","White","Hybrid","Automatic",2.1,3667,99278,3985,"High"
"7 Series",2020,"Africa","Blue","Diesel","Automatic",2.7,51898,86941,3052,"Low"
"5 Series",2022,"South America","Black","Diesel","Automatic",4.2,28736,98420,396,"Low"
"5 Series",2024,"North America","Blue","Hybrid","Manual",2.3,65130,94764,506,"Low"
"3 Series",2012,"Middle East","Silver","Hybrid","Automatic",3.2,213017,62110,5074,"High"
"i3",2019,"Middle East","Red","Diesel","Manual",3.5,111851,76353,2332,"Low"
"i3",2023,"North America","Red","Electric","Automatic",3.6,16448,104547,510,"Low"
"3 Series",2015,"South America","Red","Hybrid","Manual",4.8,152389,75256,3793,"High"
"M3",2022,"Middle East","Grey","Petrol","Manual",3.8,32929,99335,974,"Low"
"X5",2022,"Africa","Black","Diesel","Automatic",4.3,50970,97861,2364,"Low"
"M5",2010,"North America","Silver","Diesel","Manual",3.5,215761,52995,4617,"High"
"5 Series",2022,"Europe","Black","Electric","Automatic",4.4,48260,102315,2160,"Low"
"5 Series",2024,"South America","Red","Petrol","Manual",2.4,22812,92947,3174,"Low"
"X1",2020,"Africa","Blue","Hybrid","Automatic",2.2,65839,79072,4522,"High"
"M3",2016,"North America","Silver","Hybrid","Manual",4.7,149108,78368,3827,"High"
"i3",2016,"South America","Red","Diesel","Manual",3.9,103785,76132,5532,"High"
"i8",2017,"Europe","Grey","Electric","Automatic",3.9,114343,94169,4194,"High"
"M3",2022,"Europe","Red","Electric","Automatic",3.1,10480,93164,2790,"Low"
"M3",2023,"South America","Grey","Diesel","Automatic",2.8,45584,95677,1319,"Low"
"5 Series",2016,"South America","Blue","Diesel","Manual",3.4,148963,72016,4742,"High"
"X6",2022,"Asia","Black","Electric","Manual",1.9,26688,88745,2715,"Low"
"X3",2015,"Europe","Red","Electric","Automatic",3.1,129440,69590,2638,"Low"
"X3",2017,"South America","Blue","Diesel","Automatic",3.1,120361,78324,6374,"High"
"i8",2024,"North America","Blue","Hybrid","Automatic",3.4,14964,103706,1712,"Low"
"7 Series",2024,"South America","Grey","Diesel","Manual",3.7,30717,91941,1290,"Low"
"3 Series",2023,"Middle East","Grey","Diesel","Manual",4.9,21721,100646,3041,"Low"
"i8",2022,"Africa","White","Petrol","Manual",3.8,51060,90731,100,"Low"
"X6",2020,"Africa","Black","Hybrid","Manual",4.6,50697,89093,1837,"Low"
"i8",2012,"South America","Grey","Diesel","Automatic",3.4,207703,63354,7720,"High"
"X1",2021,"Africa","Red","Electric","Automatic",3.7,102009,78485,4232,"High"
"5 Series",2022,"Africa","Grey","Petrol","Manual",1.7,44221,93619,3786,"High"
"M5",2016,"South America","Blue","Petrol","Manual",2,158036,64878,5234,"High"
"i8",2019,"Middle East","Black","Hybrid","Manual",3.5,89343,78372,3924,"High"
"M5",2012,"Africa","Blue","Petrol","Automatic",2.9,219791,59537,6178,"High"
"3 Series",2017,"Africa","Silver","Hybrid","Manual",4.3,79988,90131,3651,"High"
"7 Series",2023,"South America","Blue","Hybrid","Automatic",3.4,22085,104971,840,"Low"
"X3",2017,"South America","Red","Diesel","Automatic",4.6,120563,75446,2267,"Low"
"X1",2020,"Asia","Grey","Electric","Automatic",4.9,52707,100965,1721,"Low"
"X5",2020,"Africa","Silver","Diesel","Manual",2,70272,85279,5082,"High"
"X1",2018,"Asia","Black","Electric","Manual",2.9,57375,88082,1426,"Low"
"X6",2016,"Middle East","White","Electric","Manual",3.8,162288,68859,6202,"High"
"M5",2024,"Middle East","Grey","Petrol","Automatic",2.6,24823,94606,2309,"Low"
"5 Series",2019,"Middle East","Silver","Petrol","Automatic",2.4,50741,87843,3510,"High"
"M5",2024,"Asia","Grey","Hybrid","Automatic",4.3,30516,107848,3085,"Low"
"i3",2018,"Europe","Grey","Diesel","Automatic",4.9,66297,91116,2966,"Low"
"i3",2022,"Middle East","Black","Electric","Manual",4.2,45584,94333,2736,"Low"
"7 Series",2024,"North America","Black","Hybrid","Manual",3.3,41799,101975,1598,"Low"
"X6",2024,"South America","Blue","Petrol","Manual",3,18077,94576,1716,"Low"
"X5",2023,"Europe","Blue","Petrol","Manual",3.4,9997,95774,2138,"Low"
"i8",2020,"South America","Red","Petrol","Automatic",3.1,78955,82702,3831,"High"
"X3",2024,"South America","Red","Hybrid","Automatic",3.3,6484,102354,1763,"Low"
"X3",2017,"Middle East","Grey","Hybrid","Automatic",2.2,136667,65263,4890,"High"
"X3",2016,"Europe","Red","Electric","Manual",4.7,126751,73621,3014,"Low"
"i8",2017,"North America","Red","Diesel","Automatic",4.1,110911,77419,2864,"Low"
"3 Series",2016,"South America","Black","Hybrid","Manual",3.9,138109,80776,3955,"High"
"X6",2022,"Africa","White","Diesel","Manual",4.8,31210,101441,466,"Low"
"X5",2022,"Europe","Blue","Hybrid","Manual",2.5,20877,83673,3827,"High"
"i3",2019,"Europe","Red","Petrol","Automatic",1.8,60396,74590,3963,"High"
"3 Series",2024,"North America","Red","Electric","Automatic",4.4,34904,106363,100,"Low"
"X1",2023,"Africa","Black","Diesel","Automatic",5,33519,96350,1285,"Low"
"X5",2023,"Europe","Blue","Petrol","Manual",3.5,46436,95506,2560,"Low"
"3 Series",2022,"South America","Silver","Diesel","Automatic",1.7,101571,84548,2215,"Low"
"3 Series",2017,"North America","White","Hybrid","Automatic",4.2,123285,71130,4971,"High"
"5 Series",2018,"North America","White","Electric","Manual",1.8,106589,74900,2429,"Low"
"7 Series",2022,"Asia","Black","Electric","Manual",3.4,42159,95561,3049,"Low"
"X3",2021,"Africa","Black","Hybrid","Automatic",2.5,103691,83203,3364,"High"
"X6",2012,"Europe","Black","Petrol","Manual",4.7,164106,68409,3998,"High"
"M3",2012,"Africa","White","Hybrid","Automatic",3.1,204780,56299,4811,"High"
"i8",2023,"Middle East","Red","Electric","Automatic",4.6,42698,95695,2718,"Low"
"i8",2020,"North America","Silver","Diesel","Automatic",2.5,86686,80084,4157,"High"
"7 Series",2021,"Europe","Silver","Hybrid","Manual",2.9,69247,79005,4835,"High"
"M3",2023,"Africa","Silver","Hybrid","Manual",4.8,2000,98355,2806,"Low"
"7 Series",2021,"North America","Grey","Electric","Automatic",2.2,98332,79640,4087,"High"
"7 Series",2023,"Africa","Silver","Diesel","Manual",3.5,8019,106556,2371,"Low"
"i8",2020,"North America","White","Petrol","Automatic",2.9,99626,78236,4252,"High"
"7 Series",2020,"Middle East","Silver","Hybrid","Automatic",4.2,68783,95772,3864,"High"
"7 Series",2023,"Africa","Red","Electric","Automatic",2,31660,83963,3523,"High"
"X3",2021,"Africa","Black","Electric","Automatic",3,98171,85161,3048,"Low"
"7 Series",2019,"North America","Grey","Electric","Automatic",3.9,127421,86341,4487,"High"
"M5",2015,"Africa","Grey","Hybrid","Manual",2.9,162843,63755,7366,"High"
"7 Series",2021,"North America","White","Petrol","Manual",1.7,99484,75336,5248,"High"
"X6",2021,"Africa","White","Electric","Automatic",4,80964,88422,3824,"High"
"i8",2022,"Africa","Black","Hybrid","Automatic",3.3,55010,94648,789,"Low"
"X5",2024,"North America","Grey","Diesel","Automatic",1.5,45353,98025,1248,"Low"
"3 Series",2023,"South America","Silver","Electric","Manual",3.6,67624,95190,3063,"Low"
"i3",2022,"Asia","Black","Petrol","Automatic",4.7,39080,106560,100,"Low"
"X3",2023,"South America","Red","Electric","Automatic",1.9,67098,89147,2816,"Low"
"X6",2015,"Europe","Silver","Hybrid","Manual",3.6,188889,62147,6104,"High"
"X6",2024,"Africa","Grey","Petrol","Automatic",4.1,62920,95209,535,"Low"
"M3",2015,"North America","Red","Electric","Automatic",1.7,155348,62722,4948,"High"
"X6",2020,"North America","White","Electric","Automatic",1.6,55685,84480,4318,"High"
"X5",2024,"Africa","Grey","Diesel","Automatic",3.1,33170,90681,2899,"Low"
"X5",2021,"Middle East","White","Hybrid","Automatic",4.3,56743,87986,2666,"Low"
"X1",2022,"Asia","Grey","Diesel","Automatic",2.1,34952,96194,3697,"High"
"i3",2014,"Asia","Grey","Electric","Manual",4.4,172491,71161,3769,"High"
"X5",2024,"Middle East","Red","Electric","Manual",3.8,11850,102793,2234,"Low"
"X5",2013,"Middle East","Red","Hybrid","Manual",2.7,155817,53922,4024,"High"
"X5",2020,"Africa","White","Petrol","Manual",3.3,87625,83345,3067,"Low"
"M5",2019,"South America","Silver","Diesel","Manual",4.9,92083,92321,3522,"High"
"3 Series",2019,"Asia","Blue","Electric","Automatic",2.3,97048,74201,3730,"High"
"i8",2020,"Middle East","Grey","Electric","Automatic",3.2,93284,84161,1362,"Low"
"i3",2016,"Middle East","Grey","Diesel","Manual",3.7,124172,70659,3717,"High"
"X5",2024,"Asia","Red","Electric","Automatic",2,30825,96822,3846,"High"
"3 Series",2019,"North America","Blue","Electric","Automatic",1.7,114249,82510,4761,"High"
"X3",2022,"North America","Red","Electric","Automatic",1.5,67564,90279,2480,"Low"
"M5",2019,"Africa","Blue","Petrol","Automatic",2.6,102743,72682,4708,"High"
"5 Series",2023,"Africa","Grey","Diesel","Manual",1.8,15891,96785,1331,"Low"
"X1",2023,"North America","Silver","Diesel","Manual",4.3,45279,105285,1831,"Low"
"5 Series",2022,"Europe","Red","Electric","Automatic",5,42514,102464,2854,"Low"
"3 Series",2024,"Europe","Silver","Electric","Automatic",1.7,1000,99301,2738,"Low"
"i8",2019,"Europe","Red","Diesel","Manual",3,109570,74563,4177,"High"
"X6",2022,"Asia","Red","Hybrid","Manual",1.6,42912,83710,4021,"High"
"X3",2013,"Europe","Red","Electric","Automatic",2,200370,67877,3971,"High"
"X5",2015,"North America","Black","Petrol","Automatic",2.6,127819,69474,4341,"High"
"X6",2024,"North America","Silver","Hybrid","Manual",2.9,1000,93822,1685,"Low"
"5 Series",2021,"Africa","White","Electric","Automatic",4.8,43738,109199,2292,"Low"
"X6",2020,"Asia","White","Hybrid","Automatic",2.9,66062,88340,4149,"High"
"M5",2018,"North America","Black","Electric","Automatic",3.2,87154,83048,2441,"Low"
"X3",2020,"Europe","Silver","Electric","Automatic",2.4,59212,80650,3515,"High"
"X5",2014,"Middle East","Silver","Hybrid","Automatic",1.5,179584,61595,3363,"High"
"i3",2024,"Europe","Silver","Hybrid","Manual",4.6,35459,105510,775,"Low"
"X1",2020,"Africa","Grey","Diesel","Automatic",1.8,72250,83043,3206,"Low"
"M3",2023,"Africa","Black","Hybrid","Automatic",4.9,35537,106585,1753,"Low"
"3 Series",2024,"Africa","White","Electric","Manual",2,42022,84038,4893,"High"
"i8",2013,"Middle East","Grey","Diesel","Automatic",3.6,182256,63650,4797,"High"
"M5",2023,"Europe","Grey","Hybrid","Automatic",5,38350,107098,2093,"Low"
"X5",2016,"Europe","Black","Electric","Automatic",2,151347,59579,5431,"High"
"3 Series",2017,"South America","Red","Hybrid","Automatic",3,151506,61953,4974,"High"
"M3",2023,"South America","White","Diesel","Automatic",4.2,22917,105853,100,"Low"
"X3",2022,"Asia","Silver","Diesel","Automatic",1.6,42198,91882,2326,"Low"
"7 Series",2023,"Middle East","Red","Petrol","Manual",3.9,57661,98683,2108,"Low"
"7 Series",2017,"Africa","Black","Electric","Manual",1.8,109126,63788,4920,"High"
"X1",2016,"South America","Blue","Hybrid","Manual",2.3,146416,61695,5010,"High"
"7 Series",2018,"Europe","Blue","Diesel","Manual",2.1,118966,72620,5283,"High"
