"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"i3",2023,"Africa","Red","Diesel","Manual",4.9,1000,143261,772,"Low"
"X3",2021,"South America","Grey","Petrol","Manual",2,69380,116763,799,"Low"
"M5",2020,"Africa","White","Diesel","Automatic",4.5,81667,120298,602,"Low"
"X5",2021,"Europe","White","Diesel","Automatic",3,60322,81369,5516,"High"
"i3",2018,"Africa","Blue","Diesel","Manual",4.1,168213,82965,1576,"High"
"X1",2016,"Europe","Silver","Electric","Manual",2.5,172294,64235,6972,"High"
"3 Series",2020,"Africa","Silver","Diesel","Manual",2.7,97225,105817,785,"Low"
"X6",2012,"Europe","Black","Electric","Manual",1.6,215449,43994,7195,"High"
"X5",2022,"Europe","Blue","Petrol","Automatic",4.9,66369,96061,1619,"Low"
"i3",2021,"Asia","Black","Diesel","Manual",4.3,72875,104351,4318,"Low"
"X5",2011,"North America","Silver","Diesel","Manual",1.8,237997,41656,9956,"High"
"X1",2020,"Europe","Grey","Petrol","Automatic",5,92846,100295,1504,"Low"
"5 Series",2017,"North America","Blue","Hybrid","Automatic",3.6,99147,81074,4363,"High"
"X5",2019,"Asia","Black","Petrol","Manual",4.5,86037,113008,3951,"Low"
"X1",2019,"Europe","Black","Petrol","Manual",1.7,51696,91360,1845,"Low"
"M3",2019,"Africa","White","Hybrid","Manual",2.9,92307,113760,482,"Low"
"i3",2017,"Middle East","Black","Hybrid","Manual",3.8,118267,85919,2223,"High"
"i3",2018,"Asia","Red","Petrol","Manual",1.9,135949,85828,6408,"High"
"i3",2021,"Europe","Grey","Hybrid","Automatic",3.2,70829,93599,3440,"Low"
"X6",2023,"Africa","Grey","Hybrid","Manual",3,59833,116510,917,"Low"
"3 Series",2021,"Africa","Red","Electric","Automatic",2.3,33249,115929,909,"Low"
"X6",2020,"Africa","Grey","Petrol","Automatic",2.6,101695,106440,1175,"High"
"5 Series",2019,"North America","White","Petrol","Manual",4.9,103481,77972,4493,"High"
"7 Series",2020,"North America","Silver","Hybrid","Automatic",2.5,110563,82136,4853,"High"
"i8",2014,"Asia","Grey","Petrol","Manual",2.2,139062,78634,8262,"High"
"i8",2022,"Middle East","Silver","Hybrid","Automatic",3.4,75118,100202,2404,"High"
"i8",2019,"Africa","Black","Diesel","Manual",3.8,93078,112711,388,"Low"
"5 Series",2021,"South America","Red","Electric","Automatic",4,42900,153905,855,"Low"
"3 Series",2016,"North America","Grey","Hybrid","Automatic",4.1,150497,68465,4788,"High"
"i8",2020,"South America","Red","Diesel","Manual",1.6,74933,105379,1756,"High"
"X6",2017,"South America","Grey","Petrol","Automatic",2.9,91593,123284,1338,"High"
"X5",2024,"Asia","Silver","Diesel","Manual",4.2,14987,120662,2565,"Low"
"X3",2014,"Middle East","White","Petrol","Automatic",4.7,197613,79454,2654,"High"
"7 Series",2019,"North America","Silver","Electric","Automatic",3.6,91037,80702,3163,"Low"
"X3",2022,"South America","Silver","Hybrid","Automatic",1.7,63346,123525,1416,"High"
"i8",2018,"South America","Red","Hybrid","Manual",2.9,94470,122679,1088,"Low"
"X1",2021,"Asia","Blue","Diesel","Automatic",1.8,57226,95147,3531,"Low"
"7 Series",2014,"North America","White","Diesel","Manual",4.1,178180,58764,4675,"High"
"i8",2018,"Europe","Blue","Electric","Manual",1.7,100238,64958,7712,"High"
"3 Series",2022,"Europe","Blue","Diesel","Manual",2.2,78115,85903,3682,"High"
"5 Series",2023,"Middle East","Blue","Electric","Automatic",3,25491,115646,1369,"Low"
"M3",2015,"Middle East","White","Petrol","Manual",3.1,158682,80855,2608,"High"
"X5",2018,"Africa","Blue","Hybrid","Manual",2.9,93178,113070,1005,"High"
"3 Series",2022,"North America","Blue","Petrol","Automatic",3.1,46375,93431,4224,"High"
"i3",2022,"South America","Grey","Petrol","Automatic",4,57992,129217,1857,"High"
"X6",2023,"North America","Blue","Petrol","Automatic",2.8,39036,87088,2832,"Low"
"3 Series",2013,"South America","Silver","Electric","Manual",3.4,223002,71625,2999,"High"
"5 Series",2017,"Middle East","Grey","Electric","Manual",2.6,139417,76297,2514,"High"
"i8",2022,"Asia","White","Hybrid","Manual",2.7,73961,91471,5948,"High"
"X1",2024,"North America","Red","Hybrid","Manual",3.6,11587,100777,688,"Low"
"X3",2023,"Europe","Red","Electric","Manual",3.2,13796,101629,2094,"Low"
"X6",2015,"South America","Red","Petrol","Manual",4,180357,97170,1797,"High"
"X1",2015,"Middle East","Silver","Hybrid","Automatic",3.5,159062,91036,2258,"High"
"M5",2023,"South America","Silver","Diesel","Manual",4.3,8729,136361,378,"Low"
"i8",2020,"Africa","Silver","Petrol","Manual",3.1,79124,120149,111,"Low"
"X1",2016,"Europe","Silver","Diesel","Manual",3.2,131524,69084,6211,"High"
"3 Series",2019,"North America","White","Hybrid","Manual",3.8,73196,83952,1978,"Low"
"7 Series",2014,"South America","Black","Electric","Manual",2.3,166011,85845,2106,"High"
"X5",2021,"Europe","Silver","Diesel","Manual",2.9,51994,93892,2383,"Low"
"M5",2024,"Europe","Black","Petrol","Automatic",3.7,1000,95747,2708,"Low"
"X5",2024,"Africa","Black","Electric","Manual",1.6,18726,120618,725,"Low"
"i3",2018,"North America","Black","Hybrid","Automatic",3,138515,63633,4834,"High"
"X6",2012,"Africa","Red","Hybrid","Automatic",3.6,194584,67543,1445,"High"
"7 Series",2016,"Europe","Black","Diesel","Manual",4.9,155506,78523,4962,"High"
"M3",2023,"Middle East","Black","Diesel","Automatic",4.6,59423,117970,423,"Low"
"M5",2014,"Africa","Red","Petrol","Automatic",2.5,159146,82579,1927,"High"
"i3",2024,"Asia","White","Hybrid","Manual",3.3,1000,127015,3222,"Low"
"M5",2022,"Middle East","Red","Diesel","Manual",1.7,17333,109979,1178,"Low"
"X1",2012,"South America","Black","Petrol","Automatic",2.3,215798,93239,1380,"High"
"i3",2018,"Africa","White","Hybrid","Automatic",4.2,77166,109466,958,"Low"
"M5",2017,"Asia","White","Petrol","Automatic",1.9,176733,76108,8354,"High"
"X5",2015,"Africa","White","Hybrid","Automatic",2.4,153930,91624,1189,"High"
"3 Series",2023,"South America","Blue","Electric","Automatic",4.8,11647,154483,634,"Low"
"X1",2021,"North America","Black","Diesel","Manual",4.4,71090,74037,6049,"High"
"M3",2020,"South America","Grey","Hybrid","Manual",4.2,79092,130505,1699,"High"
"X3",2023,"South America","Silver","Petrol","Manual",4.5,41558,135009,1312,"Low"
"X6",2024,"South America","White","Electric","Manual",4.1,17869,136658,1076,"Low"
"X5",2024,"Europe","Silver","Electric","Automatic",1.9,9841,98078,2289,"Low"
"X5",2024,"South America","Black","Hybrid","Manual",3.3,40192,128590,1363,"High"
"X3",2020,"Asia","Grey","Petrol","Automatic",3.1,79297,97403,5832,"High"
"X6",2024,"South America","Grey","Diesel","Manual",2.6,48765,129748,276,"Low"
"i3",2021,"Asia","White","Petrol","Manual",4.4,76419,114061,4364,"Low"
"5 Series",2022,"Africa","Grey","Electric","Manual",3.1,29564,126027,160,"Low"
"5 Series",2020,"Asia","White","Electric","Manual",1.7,82620,85596,10089,"High"
"i8",2022,"South America","White","Hybrid","Automatic",2.5,47167,128086,822,"Low"
"i3",2015,"Europe","Black","Hybrid","Automatic",2.3,152998,66547,5474,"High"
"7 Series",2024,"Europe","Grey","Diesel","Manual",4.6,14562,98827,2886,"Low"
"7 Series",2019,"Africa","Red","Diesel","Manual",3.8,107610,96205,1463,"High"
"X3",2022,"Asia","Grey","Diesel","Manual",3.5,51931,102786,3099,"Low"
"X6",2023,"Europe","White","Hybrid","Automatic",3.3,62947,80155,3808,"High"
"X5",2023,"South America","Grey","Petrol","Manual",3.8,22717,136226,905,"Low"
"i8",2020,"Middle East","Silver","Electric","Automatic",4.1,62695,100648,1784,"High"
"X1",2013,"Africa","Silver","Hybrid","Automatic",3.4,196439,87175,1251,"High"
"i8",2019,"Africa","Black","Diesel","Manual",4.8,113175,113164,1307,"High"
"X3",2017,"Middle East","Silver","Hybrid","Automatic",4.9,113984,92577,1148,"Low"
"3 Series",2023,"Africa","Red","Electric","Automatic",5,56161,134359,721,"Low"
"X3",2022,"North America","Silver","Petrol","Manual",3.8,31284,89529,4723,"High"
"3 Series",2017,"Middle East","Red","Petrol","Automatic",4.8,95648,102214,877,"Low"
"M3",2013,"North America","Red","Hybrid","Automatic",2.9,175690,60460,6478,"High"
"X6",2022,"North America","Black","Diesel","Automatic",4.5,24607,95118,2684,"Low"
"i8",2016,"Middle East","White","Diesel","Manual",4.7,120948,85739,1243,"Low"
"X6",2021,"Asia","Red","Diesel","Manual",4.7,79090,105425,7800,"High"
"5 Series",2022,"Africa","Black","Diesel","Automatic",4.4,39423,135057,100,"Low"
"M3",2019,"Middle East","White","Hybrid","Manual",2.9,86302,91132,1386,"Low"
"M5",2015,"Middle East","White","Hybrid","Automatic",2.1,170107,69823,2580,"High"
"7 Series",2015,"Africa","Blue","Diesel","Automatic",2.7,129578,90589,741,"Low"
"5 Series",2021,"South America","Black","Diesel","Automatic",4.2,55317,123686,1359,"High"
"5 Series",2020,"North America","Blue","Hybrid","Manual",2.3,91195,68999,5936,"High"
"3 Series",2022,"Middle East","Silver","Hybrid","Automatic",3.2,58870,114837,1278,"Low"
"i3",2022,"Middle East","Red","Diesel","Manual",3.5,53379,104407,1596,"Low"
"i3",2022,"North America","Red","Electric","Automatic",3.6,55322,87693,3198,"Low"
"3 Series",2023,"South America","Red","Hybrid","Manual",4.8,32098,131149,1358,"High"
"M3",2016,"Middle East","Grey","Petrol","Manual",3.8,144573,72248,2923,"High"
"X5",2012,"Africa","Black","Diesel","Automatic",4.3,178103,82659,865,"Low"
"M5",2014,"North America","Silver","Diesel","Manual",3.5,181144,58883,3865,"Low"
"5 Series",2011,"Europe","Black","Electric","Automatic",4.4,187672,58055,4392,"High"
"5 Series",2017,"South America","Red","Petrol","Manual",2.4,94013,102214,1656,"High"
"X1",2024,"Africa","Blue","Hybrid","Automatic",2.2,21705,123994,723,"Low"
"M3",2024,"North America","Silver","Hybrid","Manual",4.7,1000,104932,2486,"Low"
"i3",2020,"South America","Red","Diesel","Manual",3.9,54867,127368,2329,"High"
"i8",2013,"Europe","Grey","Electric","Automatic",3.9,192267,67177,4452,"High"
"M3",2016,"Europe","Red","Electric","Automatic",3.1,144456,77036,3483,"Low"
"M3",2015,"South America","Grey","Diesel","Automatic",2.8,155748,96012,1704,"High"
"5 Series",2015,"South America","Blue","Diesel","Manual",3.4,141623,101333,1824,"High"
"X6",2011,"Asia","Black","Electric","Manual",1.9,206102,62230,7246,"High"
"X3",2018,"Europe","Red","Electric","Automatic",3.1,133944,76812,3689,"High"
"X3",2015,"South America","Blue","Diesel","Automatic",3.1,163554,94307,1448,"High"
"i8",2022,"North America","Blue","Hybrid","Automatic",3.4,28174,90893,2388,"Low"
"7 Series",2012,"South America","Grey","Diesel","Manual",3.7,220172,80422,2009,"High"
"3 Series",2020,"Middle East","Grey","Diesel","Manual",4.9,89245,88862,2077,"High"
"i8",2020,"Africa","White","Petrol","Manual",3.8,58254,120386,1029,"High"
"X6",2020,"Africa","Black","Hybrid","Manual",4.6,96359,111367,681,"Low"
"i8",2018,"South America","Grey","Diesel","Automatic",3.4,99741,112937,1427,"High"
"X1",2014,"Africa","Red","Electric","Automatic",3.7,160267,74270,1766,"High"
"5 Series",2017,"Africa","Grey","Petrol","Manual",1.7,128249,100751,1394,"High"
"M5",2023,"South America","Blue","Petrol","Manual",2,13450,138582,861,"Low"
"i8",2018,"Middle East","Black","Hybrid","Manual",3.5,102139,83676,1920,"High"
"M5",2012,"Africa","Blue","Petrol","Automatic",2.9,198979,66180,1826,"High"
"3 Series",2020,"Africa","Silver","Hybrid","Manual",4.3,91376,100447,897,"Low"
"7 Series",2015,"South America","Blue","Hybrid","Automatic",3.4,147665,87231,1942,"High"
"X3",2022,"South America","Red","Diesel","Automatic",4.6,31953,147588,1134,"Low"
"X1",2021,"Asia","Grey","Electric","Automatic",4.9,65371,123055,3872,"Low"
"X5",2024,"Africa","Silver","Diesel","Manual",2,15217,118283,341,"Low"
"X1",2019,"Asia","Black","Electric","Manual",2.9,110544,88858,6676,"High"
"X6",2020,"Middle East","White","Electric","Manual",3.8,81812,95420,2114,"High"
"M5",2022,"Middle East","Grey","Petrol","Automatic",2.6,65732,106414,1634,"Low"
"5 Series",2024,"Middle East","Silver","Petrol","Automatic",2.4,17134,116072,897,"Low"
"M5",2017,"Asia","Grey","Hybrid","Automatic",4.3,116694,96401,6516,"High"
"i3",2022,"Europe","Grey","Diesel","Automatic",4.9,44686,101131,1594,"Low"
"i3",2021,"Middle East","Black","Electric","Manual",4.2,91025,95509,2156,"High"
"7 Series",2022,"North America","Black","Hybrid","Manual",3.3,40207,83705,3988,"High"
"X6",2021,"South America","Blue","Petrol","Manual",3,95830,116515,1309,"Low"
"X5",2018,"Europe","Blue","Petrol","Manual",3.4,117627,79969,6186,"High"
"i8",2015,"South America","Red","Petrol","Automatic",3.1,164125,106463,1023,"Low"
"X3",2024,"South America","Red","Hybrid","Automatic",3.3,20906,133083,1169,"Low"
"X3",2016,"Middle East","Grey","Hybrid","Automatic",2.2,145003,79076,2256,"High"
"X3",2024,"Europe","Red","Electric","Manual",4.7,16409,105472,110,"Low"
"i8",2013,"North America","Red","Diesel","Automatic",4.1,174114,67799,3246,"Low"
"3 Series",2018,"South America","Black","Hybrid","Manual",3.9,102443,111451,1666,"High"
"X6",2019,"Africa","White","Diesel","Manual",4.8,77242,111796,1043,"High"
"X5",2024,"Europe","Blue","Hybrid","Manual",2.5,21238,93140,2658,"Low"
"i3",2023,"Europe","Red","Petrol","Automatic",1.8,31800,84509,2729,"Low"
"3 Series",2022,"North America","Red","Electric","Automatic",4.4,62641,98042,2506,"Low"
"X1",2017,"Africa","Black","Diesel","Automatic",5,139594,122674,454,"Low"
"X5",2020,"Europe","Blue","Petrol","Manual",3.5,55767,95853,3320,"Low"
"3 Series",2015,"South America","Silver","Diesel","Automatic",1.7,177999,88364,1742,"High"
"3 Series",2024,"North America","White","Hybrid","Automatic",4.2,35886,96346,3248,"Low"
"5 Series",2016,"North America","White","Electric","Manual",1.8,167216,56039,5197,"High"
"7 Series",2017,"Asia","Black","Electric","Manual",3.4,129817,83795,7628,"High"
"X3",2013,"Africa","Black","Hybrid","Automatic",2.5,201250,80066,1519,"High"
"X6",2016,"Europe","Black","Petrol","Manual",4.7,181627,58584,3762,"High"
"M3",2024,"Africa","White","Hybrid","Automatic",3.1,16917,127843,1142,"High"
"i8",2024,"Middle East","Red","Electric","Automatic",4.6,31663,120154,50,"Low"
"i8",2020,"North America","Silver","Diesel","Automatic",2.5,65349,86871,4181,"High"
"7 Series",2021,"Europe","Silver","Hybrid","Manual",2.9,100975,75072,4154,"High"
"M3",2022,"Africa","Silver","Hybrid","Manual",4.8,35905,133060,361,"Low"
"7 Series",2019,"North America","Grey","Electric","Automatic",2.2,71048,74128,3402,"Low"
"7 Series",2017,"Africa","Silver","Diesel","Manual",3.5,128723,88880,1523,"High"
"i8",2020,"North America","White","Petrol","Automatic",2.9,84078,80018,5153,"High"
"7 Series",2015,"Middle East","Silver","Hybrid","Automatic",4.2,155599,89858,2264,"High"
"7 Series",2013,"Africa","Red","Electric","Automatic",2,198729,78347,1605,"High"
"X3",2024,"Africa","Black","Electric","Automatic",3,19680,136896,694,"Low"
"7 Series",2024,"North America","Grey","Electric","Automatic",3.9,21784,96612,988,"Low"
"M5",2015,"Africa","Grey","Hybrid","Manual",2.9,156861,90930,957,"Low"
"7 Series",2012,"North America","White","Petrol","Manual",1.7,227633,50245,5225,"High"
"X6",2018,"Africa","White","Electric","Automatic",4,124124,110964,611,"Low"
"i8",2024,"Africa","Black","Hybrid","Automatic",3.3,1000,134540,81,"Low"
"X5",2016,"North America","Grey","Diesel","Automatic",1.5,134804,66344,5725,"High"
"3 Series",2022,"South America","Silver","Electric","Manual",3.6,49529,123029,1988,"High"
"i3",2020,"Asia","Black","Petrol","Automatic",4.7,83276,106416,5925,"High"
"X3",2012,"South America","Red","Electric","Automatic",1.9,224213,75803,2559,"High"
"X6",2023,"Europe","Silver","Hybrid","Manual",3.6,23005,94679,4589,"High"
"X6",2022,"Africa","Grey","Petrol","Automatic",4.1,46913,124641,672,"Low"
"M3",2023,"North America","Red","Electric","Automatic",1.7,12009,89717,2215,"Low"
"X6",2013,"North America","White","Electric","Automatic",1.6,189210,50781,6956,"High"
"X5",2017,"Africa","Grey","Diesel","Automatic",3.1,125541,101470,881,"Low"
"X5",2022,"Middle East","White","Hybrid","Automatic",4.3,53061,114959,801,"Low"
"X1",2013,"Asia","Grey","Diesel","Automatic",2.1,174091,71072,8504,"High"
"i3",2015,"Asia","Grey","Electric","Manual",4.4,192325,82078,7796,"High"
"X5",2016,"Middle East","Red","Electric","Manual",3.8,141427,83510,1500,"Low"
"X5",2023,"Middle East","Red","Hybrid","Manual",2.7,35048,93631,2358,"High"
"X5",2020,"Africa","White","Petrol","Manual",3.3,82698,103705,783,"Low"
"M5",2021,"South America","Silver","Diesel","Manual",4.9,76942,126461,1142,"Low"
"3 Series",2021,"Asia","Blue","Electric","Automatic",2.3,103516,103468,4780,"Low"
"i8",2020,"Middle East","Grey","Electric","Automatic",3.2,68194,106553,1049,"Low"
"i3",2011,"Middle East","Grey","Diesel","Manual",3.7,192273,67598,2850,"High"
"X5",2016,"Asia","Red","Electric","Automatic",2,166338,79628,6399,"High"
"3 Series",2021,"North America","Blue","Electric","Automatic",1.7,68091,77527,4741,"High"
"X3",2020,"North America","Red","Electric","Automatic",1.5,110397,71808,4200,"High"
"M5",2014,"Africa","Blue","Petrol","Automatic",2.6,160419,76431,1037,"High"
"5 Series",2023,"Africa","Grey","Diesel","Manual",1.8,36951,119398,871,"Low"
"X1",2017,"North America","Silver","Diesel","Manual",4.3,117601,72969,4235,"High"
"5 Series",2019,"Europe","Red","Electric","Automatic",5,59625,94241,1916,"Low"
"3 Series",2019,"Europe","Silver","Electric","Automatic",1.7,103724,77627,5073,"High"
"i8",2024,"Europe","Red","Diesel","Manual",3,39444,87462,3531,"Low"
"X6",2023,"Asia","Red","Hybrid","Manual",1.6,36899,99508,4230,"Low"
"X3",2023,"Europe","Red","Electric","Automatic",2,45410,85932,2996,"Low"
"X5",2019,"North America","Black","Petrol","Automatic",2.6,112966,81680,3223,"Low"
"X6",2018,"North America","Silver","Hybrid","Manual",2.9,131276,68072,5497,"High"
"5 Series",2023,"Africa","White","Electric","Automatic",4.8,27120,138311,303,"Low"
"X6",2019,"Asia","White","Hybrid","Automatic",2.9,80240,105125,3321,"Low"
"M5",2020,"North America","Black","Electric","Automatic",3.2,85499,85598,1806,"Low"
"X3",2017,"Europe","Silver","Electric","Automatic",2.4,107800,76231,5248,"High"
"X5",2018,"Middle East","Silver","Hybrid","Automatic",1.5,114985,61462,3126,"High"
"i3",2012,"Europe","Silver","Hybrid","Manual",4.6,168564,60968,5499,"High"
"X1",2019,"Africa","Grey","Diesel","Automatic",1.8,142904,89553,770,"Low"
"M3",2021,"Africa","Black","Hybrid","Automatic",4.9,66784,129866,68,"Low"
"3 Series",2016,"Africa","White","Electric","Manual",2,142001,81201,1919,"High"
"i8",2016,"Middle East","Grey","Diesel","Automatic",3.6,120438,90544,2486,"High"
"M5",2024,"Europe","Grey","Hybrid","Automatic",5,25990,106751,110,"Low"
"X5",2012,"Europe","Black","Electric","Automatic",2,197169,54735,9363,"High"
"3 Series",2016,"South America","Red","Hybrid","Automatic",3,111079,108923,1942,"High"
"M3",2022,"South America","White","Diesel","Automatic",4.2,11719,144871,432,"Low"
"X3",2012,"Asia","Silver","Diesel","Automatic",1.6,174892,68713,8894,"High"
"7 Series",2022,"Middle East","Red","Petrol","Manual",3.9,25030,113460,1440,"Low"
"7 Series",2024,"Africa","Black","Electric","Manual",1.8,46415,111098,787,"Low"
